wave targetflux
871.9487713869779 2.7026508223644626e-19
872.0628237861918 2.701587316289828e-19
872.1768705788709 2.700521674343721e-19
872.2909117652907 2.69946004603418e-19
872.4049473457271 2.6983679465460295e-19
872.5189773204554 2.697333733192022e-19
872.6330016897515 2.6961222687508677e-19
872.7470204538906 2.695206723354025e-19
872.8610336131484 2.6941328919745816e-19
872.9750411678003 2.6930820430515503e-19
873.089043118122 2.69201819501118e-19
873.2030394643889 2.6909412174042183e-19
873.3170302068763 2.6898949621917726e-19
873.43101534586 2.688762367107309e-19
873.5449948816153 2.6877723637989975e-19
873.6589688144174 2.6867099752946783e-19
873.7729371445423 2.6851304188445153e-19
873.886899872265 2.684584808019201e-19
874.0008569978609 2.6835232014547193e-19
874.1148085216055 2.6824708648011517e-19
874.228754443774 2.681394917316725e-19
874.3426947646421 2.6803313980189944e-19
874.456629484485 2.6792860875150956e-19
874.5705586035778 2.6781491125212557e-19
874.6844821221961 2.6771755567394304e-19
874.798400040615 2.6761203846605296e-19
874.91231235911 2.675062526361081e-19
875.0262190779562 2.6741082182445347e-19
875.1401201974289 2.6734821945256453e-19
875.2540157178034 2.672838348058879e-19
875.3679056393551 2.672388445008344e-19
875.4817899623589 2.6718098185026683e-19
875.5956686870902 2.671236667247999e-19
875.7095418138242 2.6706609033258676e-19
875.823409342836 2.670086046775137e-19
875.9372712744009 2.6694963154851107e-19
876.0511276087939 2.66876015184587e-19
876.1649783462901 2.668245931965245e-19
876.2788234871648 2.667778943431275e-19
876.3926630316931 2.6670922952881213e-19
876.5064969801502 2.6666365886891418e-19
876.6203253328109 2.6660101149424316e-19
876.7341480899504 2.6654770927485054e-19
876.8479652518439 2.664916225158288e-19
876.9617768187663 2.664177464335771e-19
877.0755827909927 2.6637631694848693e-19
877.1893831687981 2.6631349825050747e-19
877.3031779524575 2.6626078959586436e-19
877.416967142246 2.6620459570028275e-19
877.5307507384383 2.6614720140856464e-19
877.6445287413096 2.6608437757084833e-19
877.7583011511349 2.660329452394684e-19
877.872067968189 2.6597571132940264e-19
877.9858291927469 2.659184529161889e-19
878.0995848250834 2.658599023724626e-19
878.2133348654734 2.6578856170286863e-19
878.3270793141919 2.656994149894859e-19
878.4408181715138 2.656836362895355e-19
878.5545514377139 2.6562719389374645e-19
878.6682798374259 2.655671093587264e-19
878.7820034196795 2.6550429087041815e-19
878.8957221846788 2.6543935830356504e-19
879.0094361326277 2.6538791164637913e-19
879.1231452637305 2.653303769541849e-19
879.2368495781909 2.6527088859685987e-19
879.3505490762133 2.652109337566912e-19
879.4642437580014 2.6502420864642597e-19
879.5779336237595 2.650914500183182e-19
879.6916186736913 2.6503262158069834e-19
879.805298908001 2.64973169126159e-19
879.9189743268926 2.649137375467303e-19
880.03264493057 2.648394952093471e-19
880.1463107192372 2.647264834970328e-19
880.2599716930981 2.6446643800755706e-19
880.3736278523568 2.645097683117018e-19
880.4872791972169 2.643974829038512e-19
880.6009257278829 2.6391651378796583e-19
880.7145674445583 2.6417960299440033e-19
880.8282043474471 2.640696917583717e-19
880.9418364367533 2.6396403750624547e-19
881.0554637126806 2.63854570338448e-19
881.1690861754332 2.636862638545008e-19
881.2827038252148 2.6363358784272095e-19
881.3963166622292 2.6300749450448035e-19
881.5099246866805 2.634123998339004e-19
881.6235278987722 2.633085495794138e-19
881.7371262987084 2.6319977672147617e-19
881.850719886693 2.6309068761640715e-19
881.9643086629296 2.629811867360433e-19
882.0778926276222 2.628614842912627e-19
882.1914717809744 2.626336246223054e-19
882.3050461231903 2.6258666032854485e-19
882.4186156544736 2.6253864014627066e-19
882.5321803750281 2.6242730700489133e-19
882.6457402850576 2.623280449788529e-19
882.7592953847658 2.6221970209475765e-19
882.8728456743563 2.6211108526061536e-19
882.9863911540331 2.6200242702619515e-19
883.0999318239999 2.618937184372842e-19
883.2134676844604 2.617828628037214e-19
883.3269987356182 2.615368096976647e-19
883.4405249776771 2.6155446838524124e-19
883.554046410841 2.6145892525441143e-19
883.6675630353133 2.613496811666402e-19
883.7810748512981 2.608381675218751e-19
883.8945818589985 2.6097425350725127e-19
884.0080840586188 2.6102204594392736e-19
884.1215814503623 2.6088438425326154e-19
884.2350740344327 2.6080497355217566e-19
884.3485618110337 2.6070193102009975e-19
884.4620447803688 2.6059409583005415e-19
884.5755229426419 2.604859673820887e-19
884.6889962980564 2.6037727206349e-19
884.8024648468161 2.6024020133049726e-19
884.9159285891244 2.6015493143643063e-19
885.0293875251851 2.6000242419757186e-19
885.1428416552017 2.600094226029283e-19
885.2562909793776 2.5994990903372552e-19
885.3697354979167 2.598872844309611e-19
885.4831752110224 2.5862513634709224e-19
885.5966101188982 2.5977584472058203e-19
885.7100402217477 2.597221593318201e-19
885.8234655197745 2.5966143705338715e-19
885.9368860131821 2.5942180412443394e-19
886.050301702174 2.593227638004207e-19
886.1637125869536 2.592833698079418e-19
886.2771186677246 2.5943192810172977e-19
886.3905199446905 2.59379224743683e-19
886.5039164180546 2.593224091109588e-19
886.6173080880204 2.5926494956997713e-19
886.7306949547914 2.591785248325981e-19
886.8440770185713 2.583638269967449e-19
886.9574542795632 2.590775415347267e-19
887.0708267379707 2.5903055238163764e-19
887.1841943939971 2.588858947754271e-19
887.297557247846 2.589219568342732e-19
887.410915299721 2.5886300932036986e-19
887.5242685498251 2.5879968794234743e-19
887.637616998362 2.5875322240972867e-19
887.7509606455349 2.586968094561786e-19
887.8642994915472 2.5863927845569554e-19
887.9776335366023 2.584708934270201e-19
888.0909627809036 2.5836539102498674e-19
888.2042872246545 2.56814371505688e-19
888.3176068680583 2.583957401412411e-19
888.4309217113183 2.577911150631639e-19
888.5442317546378 2.5829239877809474e-19
888.6575369982204 2.5824321131107286e-19
888.7708374422691 2.5818706066775755e-19
888.8841330869873 2.5812448649823416e-19
888.9974239325782 2.580698348865892e-19
889.1107099792453 2.5801484561747024e-19
889.2239912271916 2.579602005803328e-19
889.3372676766206 2.5790522998551774e-19
889.4505393277357 2.578483958074628e-19
889.5638061807398 2.577826239666021e-19
889.6770682358363 2.5729782169364646e-19
889.7903254932286 2.576660181189836e-19
889.9035779531196 2.556988047347106e-19
890.0168256157127 2.5756064002794054e-19
890.1300684812111 2.5688906528181307e-19
890.243306549818 2.5749015905988703e-19
890.3565398217366 2.5741384531145315e-19
890.46976829717 2.5749703771398787e-19
890.5829919763215 2.5748239401368624e-19
890.6962108593941 2.5746440579577936e-19
890.8094249465912 2.574442986123427e-19
890.9226342381158 2.5738707633272227e-19
891.0358387341712 2.5731717734711556e-19
891.1490384349603 2.5738774810868256e-19
891.2622333406864 2.573629743157914e-19
891.3754234515524 2.5691610758483884e-19
891.4886087677617 2.573333743972661e-19
891.601789289517 2.5731721257623184e-19
891.7149650170219 2.5729420201244413e-19
891.828135950479 2.5613877260091307e-19
891.9413020900917 2.5702620404750716e-19
892.0544634360629 2.571058829414374e-19
892.1676199885957 2.571088977527841e-19
892.280771747893 2.56979314468961e-19
892.3939196215495 2.5696548647529063e-19
892.5070654944111 2.5714723652555948e-19
892.6202093665133 2.571469985140359e-19
892.7333512378915 2.5689084392610275e-19
892.846491108581 2.5709885563194737e-19
892.9596289786172 2.5657640508024616e-19
893.0727648480354 2.5693524481604706e-19
893.185898716871 2.5422736103632274e-19
893.2990305851594 2.536664965852223e-19
893.4121604529361 2.563299560713156e-19
893.5252883202362 2.5687134980224716e-19
893.6384141870952 2.4700045468068475e-19
893.7515380535488 2.5686377969409543e-19
893.864659919632 2.566527835885584e-19
893.9777797853801 2.5683880612386887e-19
894.0908976508288 2.568910871297492e-19
894.2040135160132 2.567825338803945e-19
894.3171273809688 2.5412014771931507e-19
894.430239245731 2.554419428290483e-19
894.5433491103349 2.56632737271275e-19
894.6564569748161 2.5504110216910877e-19
894.76956283921 2.5671285507767185e-19
894.8826667035521 2.4523922903720286e-19
894.9957685678773 2.565628527180361e-19
895.1088684322215 2.471982949424256e-19
895.2219662966196 2.5658783418132927e-19
895.3350621611073 2.540298918782874e-19
895.4481560257198 2.376556919099941e-19
895.5612478904925 2.5604591380336816e-19
895.6743377554607 2.256267946764477e-19
895.78742562066 2.536300790059269e-19
895.9005114861254 2.5529530824761417e-19
896.0135953518926 2.5344936682425565e-19
896.1266772179968 2.5535105851102407e-19
896.2397570844735 2.5632842942104e-19
896.3528349513577 2.5616268623847067e-19
896.4659108186852 2.276180969487369e-19
896.5789846864911 2.3700184810040706e-19
896.6920565548107 2.5558799364494786e-19
896.8051264236796 2.0367335874816229e-19
896.918194293133 2.5008738164145065e-19
897.0312601632062 2.5606065175975796e-19
897.1443240339347 2.5332689079411343e-19
897.2573859053539 2.557288729243524e-19
897.3704457774987 2.193329731919643e-19
897.4835036504049 2.539243540541357e-19
897.596559524108 2.550678744420602e-19
897.709613398643 2.262972334494094e-19
897.8226652740453 2.5544200908226477e-19
897.9357151503503 2.553108177424509e-19
898.0487630275935 2.557914818980811e-19
898.16180890581 2.5544784718341887e-19
898.2748527850351 2.0738545249824787e-19
898.3878946653045 2.4803594530601654e-19
898.5009345466533 2.5557234751473538e-19
898.6139724291168 2.5555226691882465e-19
898.7270083127305 2.550637608742396e-19
898.8400421975297 2.537017415118413e-19
898.9530740835496 2.4454055097812634e-19
899.0661039708259 2.293540398703986e-19
899.1791318593936 2.4171064198965903e-19
899.2921577492882 2.4516473036715284e-19
899.4051816405448 1.6168852834450522e-19
899.5182035331991 2.5228808260981457e-19
899.6312234272862 2.5456942311902585e-19
899.7442413228416 2.5514383774218655e-19
899.8572572199006 2.5524705447067513e-19
899.9702711184984 2.547487982918051e-19
900.0832830186706 2.5486573903026998e-19
900.1962929204523 2.5241180539353167e-19
900.309300823879 2.108704730546566e-19
900.4223067289859 2.540127400746561e-19
900.5353106358083 2.5329279144852296e-19
900.6483125443817 1.9864935270127102e-19
900.7613124547415 2.542521449456425e-19
900.8743103669228 2.539185846884224e-19
900.9873062809611 2.236786311773636e-19
901.1003001968917 2.5351755637083377e-19
901.2132921147497 2.5387475334417287e-19
901.3262820345706 2.5349972191162064e-19
901.4392699563899 1.797579266363295e-19
901.5522558802428 2.5343397119085723e-19
901.6652398061645 2.538130333002699e-19
901.7782217341907 2.5301437308662224e-19
901.8912016643562 1.863446786260762e-19
902.0041795966969 2.499622168752686e-19
902.1171555312476 2.5307626855410365e-19
902.230129468044 2.533561188922395e-19
902.3431014071211 2.529322198313223e-19
902.4560713485146 2.4915954199843153e-19
902.5690392922595 2.4901269132829363e-19
902.6820052383915 2.5194827564040115e-19
902.7949691869455 2.3865224553980985e-19
902.907931137957 2.495727817047795e-19
903.0208910914614 2.5278603145825884e-19
903.133849047494 2.522483846319479e-19
903.2468050060901 2.521645854968592e-19
903.3597589672848 2.4144766314346354e-19
903.4727109311137 2.5070416130101825e-19
903.5856608976122 2.526367398155643e-19
903.6986088668154 2.522446883657343e-19
903.8115548387586 2.524299641734643e-19
903.9244988134773 2.5251250471106377e-19
904.0374407910067 2.524175913740672e-19
904.1503807713822 2.5208924838363416e-19
904.2633187546389 2.4114942213166313e-19
904.3762547408123 2.4873328483324096e-19
904.4891887299376 2.4178739289941556e-19
904.6021207220504 2.512627967386044e-19
904.7150507171855 2.519040372505471e-19
904.8279787153785 2.5177485337703627e-19
904.9409047166649 2.5142252963500956e-19
905.0538287210799 2.512139933467395e-19
905.1667507286586 2.5159643056481147e-19
905.2796707394366 2.515242782891985e-19
905.392588753449 2.501236277077832e-19
905.505504770731 2.4571320474704815e-19
905.6184187913183 2.504339251766268e-19
905.7313308152459 2.5125379318888893e-19
905.8442408425493 2.5131294008960536e-19
905.9571488732636 2.5032698211530685e-19
906.0700549074242 2.5049816830233614e-19
906.1829589450665 2.510129676473114e-19
906.2958609862256 2.0919679029531227e-19
906.4087610309371 2.4722572224719636e-19
906.5216590792359 2.21669784892346e-19
906.6345551311576 2.3185991371168096e-19
906.7474491867375 2.507924330370698e-19
906.8603412460109 2.504117006645393e-19
906.9732313090129 2.505486008105061e-19
907.0861193757789 2.48387972951746e-19
907.1990054463444 2.3555284010451644e-19
907.3118895207444 2.497331791293849e-19
907.4247715990144 1.9530537540730872e-19
907.5376516811897 2.4751205817338886e-19
907.6505297673054 2.393079692009017e-19
907.7634058573971 2.499852529424213e-19
907.8762799514998 2.5027543111764846e-19
907.9891520496489 2.504749486578899e-19
908.1020221518796 2.4915912312912273e-19
908.2148902582273 2.1814128818609446e-19
908.3277563687274 2.440509343024832e-19
908.4406204834149 2.4781286838893223e-19
908.5534826023255 2.500712951651231e-19
908.6663427254941 2.50181891819119e-19
908.7792008529563 2.4406571549100933e-19
908.8920569847471 2.156377740942727e-19
909.0049111209021 2.442130504777983e-19
909.1177632614563 2.4951562431968906e-19
909.2306134064451 2.3108180014524356e-19
909.3434615559039 2.494760140598045e-19
909.4563077098679 2.473781859105608e-19
909.5691518683723 2.48174288788175e-19
909.6819940314524 2.4740807095569117e-19
909.7948341991438 2.3108051171241387e-19
909.9076723714813 2.4934436440311224e-19
910.0205085485006 2.479244880658223e-19
910.1333427302367 2.461688030091474e-19
910.2461749167248 1.9944912950097572e-19
910.3590051080006 2.470824499330228e-19
910.4718333040989 2.493182967779351e-19
910.5846595050555 2.4932821437163886e-19
910.6974837109052 2.488180013879715e-19
910.8103059216835 2.172882676846907e-19
910.9231261374258 2.388691490381115e-19
911.0359443581672 2.408262910227515e-19
911.1487605839432 2.48349802381841e-19
911.2615748147886 2.489250380634089e-19
911.3743870507391 2.488738678279296e-19
911.4871972918297 2.4886108025782248e-19
911.6000055380961 2.4872818712173333e-19
911.712811789573 2.4824586773552923e-19
911.8256160462963 2.38231085510559e-19
911.9384183083008 2.363881865096665e-19
912.0512185756219 2.0957369401714824e-19
912.1640168482949 1.9281758201261825e-19
912.276813126355 2.4702297824469646e-19
912.3896074098377 2.484138536938277e-19
912.502399698778 2.4850499144527816e-19
912.6151899932113 2.4709990274046093e-19
912.7279782931728 2.402353766540122e-19
912.8407645986978 2.481069105558396e-19
912.9535489098214 2.4649550725133335e-19
913.0663312265793 2.4314394352198047e-19
913.1791115490065 2.413419377649007e-19
913.2918898771383 1.9245651979036968e-19
913.4046662110098 2.4524300106217343e-19
913.5174405506565 2.395269573376707e-19
913.6302128961136 2.4670632624800396e-19
913.7429832474161 2.322916208914715e-19
913.8557516045997 1.955228582862075e-19
913.9685179676995 2.126656792517128e-19
914.0812823367507 2.4725408535467757e-19
914.1940447117886 2.471578981734634e-19
914.3068050928483 2.390442068176181e-19
914.4195634799653 2.470466099979739e-19
914.5323198731746 2.421694745712648e-19
914.6450742725117 2.4209329565151686e-19
914.7578266780117 2.4718027046109445e-19
914.8705770897101 2.4311184499140487e-19
914.9833255076419 2.468776463317038e-19
915.0960719318424 2.451524901681603e-19
915.208816362347 2.459816570583979e-19
915.3215587991908 2.3714521174226667e-19
915.4342992424092 2.2934403185524557e-19
915.5470376920373 1.986543051877216e-19
915.6597741481104 2.4457094271821163e-19
915.7725086106636 2.1175847664249648e-19
915.8852410797326 2.360347712495425e-19
915.9979715553524 2.46266919055828e-19
916.110700037558 2.455494526924224e-19
916.2234265263849 2.4184265698391423e-19
916.3361510218683 2.205221975453498e-19
916.4488735240435 2.46105725251277e-19
916.5615940329457 2.45981983088525e-19
916.6743125486103 2.39327700141146e-19
916.7870290710722 2.4631872262770996e-19
916.8997436003668 2.459818413465333e-19
917.0124561365295 2.39650654581674e-19
917.1251666795955 2.372768628205261e-19
917.2378752295999 2.456646576046004e-19
917.350581786578 2.439562477420736e-19
917.4632863505651 2.4282636767464476e-19
917.5759889215964 2.430885561349275e-19
917.6886894997073 1.9779656708624373e-19
917.8013880849328 2.323949791892407e-19
917.9140846773083 2.2823354158667153e-19
918.0267792768689 2.4487924127016864e-19
918.13947188365 2.4268128111887634e-19
918.2521624976868 2.4481279473630013e-19
918.3648511190144 2.3197598843286703e-19
918.4775377476681 2.432731140221439e-19
918.5902223836831 2.389355748975438e-19
918.7029050270946 1.9904091059131223e-19
918.8155856779382 2.4408407471028886e-19
918.9282643362487 2.4324999858067055e-19
919.0409410807608 2.437477539716716e-19
919.1536166967292 2.4508809456071543e-19
919.266291184165 2.3573767700760167e-19
919.3789645430797 2.4397092605881927e-19
919.4916367734846 2.2617990616401347e-19
919.604307875391 2.4460740964372485e-19
919.7169778488102 2.4371674978692677e-19
919.8296466937534 2.2695713814378355e-19
919.942314410232 2.4425619267234885e-19
920.0549809982573 2.44488040141963e-19
920.1676464578406 2.382011003876926e-19
920.2803107889931 2.4435555801643057e-19
920.3929739917263 2.4426404553293327e-19
920.5056360660514 2.4432245355442437e-19
920.6182970119796 2.43881175664493e-19
920.7309568295225 2.436572950542765e-19
920.843615518691 2.417748000143444e-19
920.9562730794966 2.392010344404523e-19
921.0689295119506 2.416119364804626e-19
921.1815848160643 2.4275514433179835e-19
921.2942389918489 2.435483792575757e-19
921.406892039316 2.4349335583011537e-19
921.5195439584766 2.2827494088198775e-19
921.6321947493421 2.421715098216698e-19
921.7448444119239 2.3016533826302896e-19
921.8574929462332 2.4222992615172293e-19
921.9701403522811 2.1147510558442475e-19
922.0827866300793 2.4300349098919794e-19
922.195431779639 2.423759694250463e-19
922.3080758009712 2.4166055234332964e-19
922.4207186940873 2.4134910622596303e-19
922.533360458999 2.428187300890596e-19
922.6460010957173 2.4272407044502697e-19
922.7586406042534 2.1408673724559748e-19
922.8712789846188 2.4262709226690026e-19
922.9839162368246 2.4225638728436236e-19
923.0965523608822 2.4019227972137577e-19
923.209187356803 2.317176024329356e-19
923.3218212245981 2.3860628606594873e-19
923.4344539642791 2.4211827824705505e-19
923.547085575857 2.3367513171161016e-19
923.659716059343 2.418152098348182e-19
923.7723454147488 2.3577262836860127e-19
923.8849736420855 2.415557456407189e-19
923.9976007413643 2.3904896325227415e-19
924.1102267125967 2.4028594397431575e-19
924.2228515557938 2.4004634948744847e-19
924.3354752709669 2.398483929256757e-19
924.4480978581275 2.410026413730456e-19
924.560719317287 2.3076006576143713e-19
924.6733396484562 2.3661249448270256e-19
924.7859588516469 2.388338783523483e-19
924.89857692687 2.149955474769573e-19
925.0111938741371 2.411688357689719e-19
925.1238096934592 2.408336620643756e-19
925.2364243848479 2.3844472494600687e-19
925.3490379483143 2.1636916231892426e-19
925.4616503838697 2.4021529802054496e-19
925.5742616915255 2.373095451216101e-19
925.6868718712931 2.3134814207395543e-19
925.7994809231835 2.4032741027470737e-19
925.9120888472083 2.399844317234054e-19
926.0246956433787 2.40708569041404e-19
926.1373013117058 2.3782397688927047e-19
926.2499058522011 2.3778605492732205e-19
926.3625092648759 2.3301952508327514e-19
926.4751115497414 2.269075391962868e-19
926.587712706809 2.385163838176052e-19
926.7003127360898 2.4035686146192588e-19
926.8129116375952 2.3988745210899555e-19
926.9255094113366 2.399167174968747e-19
927.0381060573252 2.40192182254714e-19
927.1507015755724 2.345731838029958e-19
927.2632959660892 2.3538301947736814e-19
927.3758892288872 2.3938074548741615e-19
927.4884813639776 2.346264593677414e-19
927.6010723713716 2.348275964801043e-19
927.7136622510807 2.387856822797115e-19
927.826251003116 2.3574602485622246e-19
927.9388386274888 2.3295482164228847e-19
928.0514251242106 2.373300649687561e-19
928.1640104932925 2.14771166224787e-19
928.2765947347459 2.080381287891174e-19
928.389177848582 2.390449742969662e-19
928.5017598348122 2.3282280230368055e-19
928.6143406934477 2.383619949643805e-19
928.7269204245 2.0195029603615612e-19
928.8394990279801 2.346563485440862e-19
928.9520765038994 2.2817357028571227e-19
929.0646528522693 2.3276017219999894e-19
929.1772280731009 2.3400041616503403e-19
929.2898021664056 2.38141722963825e-19
929.4023751321947 2.0723564765097432e-19
929.5149469704795 2.3081591065609485e-19
929.6275176812712 2.3587052175536304e-19
929.7400872645812 2.0797190331362117e-19
929.8526557204208 2.365902656553882e-19
929.9652230488012 2.2446665404592426e-19
930.0777892497339 2.1319990693144866e-19
930.1903543232299 2.3684450170641067e-19
930.3029182693008 1.574684153689874e-19
930.4154810879576 2.3211006306769924e-19
930.5280427792117 2.33839713134568e-19
930.6406033430743 1.444224375254796e-19
930.753162779557 2.3411790684330905e-19
930.8657210886707 2.338257854636253e-19
930.9782782704269 2.0908821407551684e-19
931.0908343248369 1.9031684086425215e-19
931.2033892519121 4.3172610144644356e-20
931.3159430516635 2.326055650265053e-19
931.4284957241025 1.9725257884645925e-19
931.5410472692405 2.3189760968868857e-19
931.6535976870888 2.1144371927478283e-19
931.7661469776585 1.0616213658603118e-19
931.8786951409611 7.056793195546497e-20
931.9912421770077 2.011499452250698e-19
932.1037880858097 2.2328965709767706e-19
932.2163328673785 2.2384465969491944e-19
932.3288765217252 1.9594426695011543e-19
932.4414190488612 2.3050679389650786e-19
932.5539604487979 1.2755245365524646e-19
932.6665007215463 1.292113687464556e-19
932.7790398671177 7.191147693764384e-20
932.8915778855237 2.2654276755744787e-19
933.0041147767754 1.8540834475204863e-19
933.1166505408839 2.0876413939001028e-19
933.2291851778607 2.295296481282034e-19
933.3417186877172 2.214274859338898e-19
933.4542510704645 2.250527228651315e-19
933.566782326114 1.924602308059405e-19
933.6793124546768 1.6803076086647466e-19
933.7918414561645 2.0537375377841326e-19
933.9043693305882 2.076319277904936e-19
934.0168960779592 2.1316650745379443e-19
934.129421698289 1.875038283559344e-19
934.2419461915885 2.000360457769531e-19
934.354469557869 2.2419402684992377e-19
934.4669917971421 1.700787096226111e-19
934.5795129094191 1.3582946244580524e-19
934.692032894711 8.108903125490287e-20
934.8045517530293 2.00557751869639e-20
934.9170694843851 2.108954634848818e-19
935.0295860887898 2.245700956354588e-19
935.1421015662547 2.30464868398838e-19
935.2546159167911 2.2741100101520738e-19
935.3671291404102 2.297862260600125e-19
935.4796412371234 2.2453745539196315e-19
935.5921522069418 9.925402868453744e-20
935.704662049877 6.17301938590236e-20
935.81717076594 2.1868605276611395e-19
935.9296783551423 2.1374216736469154e-19
936.042184817495 4.425186053859271e-20
936.1546901530095 1.4365100988096985e-19
936.2671943616972 2.213898743402439e-19
936.3796974435691 1.937166066962069e-19
936.4921993986366 2.275461094898967e-19
936.604700226911 2.187152682662473e-19
936.7171999284035 1.7538622994377366e-19
936.8296985031257 2.1446555091553023e-19
936.9421959510886 1.8487440084577772e-19
937.0546922723036 2.254366908867844e-19
937.1671874667818 1.4506305595743102e-19
937.2796815345348 2.0084991681924644e-19
937.3921744755735 2.2888820307123888e-20
937.5046662899094 2.1094529047534143e-19
937.6171569775539 2.271458958449348e-19
937.7296465385182 2.266253036067925e-19
937.8421349728135 2.2294408638013814e-19
937.9546222804511 1.995326451420767e-19
938.0671084614423 1.5713296811894308e-19
938.1795935157985 2.1067392079066084e-19
938.2920774435308 2.0478618551255079e-19
938.4045602446506 9.784718705051757e-20
938.5170419191691 2.2013847938422574e-19
938.6295224670976 2.0842825898660127e-19
938.7420018884474 2.294273239907423e-19
938.8544801832298 2.1639650724862052e-19
938.9669573514562 7.758649109083094e-20
939.0794333931377 2.2310507651313563e-19
939.1919083082857 2.310199766166436e-19
939.3043820969115 2.303392362983221e-19
939.4168547590261 1.9872710339506815e-19
939.5293262946412 2.316560962820123e-19
939.6417967037678 2.297094135257599e-19
939.7542659864173 2.3046751702981345e-19
939.866734142601 2.179537389056416e-19
939.97920117233 2.3180105051829423e-19
940.0916670756158 2.269617407931275e-19
940.2041318524696 2.133472942497226e-19
940.3165955029026 2.2621603087465077e-19
940.4290580269262 1.5618548952581292e-19
940.5415194245518 2.20718780394043e-19
940.6539796957902 2.1420407470647355e-19
940.7664388406532 2.2381682554718674e-19
940.878896859152 2.250377544233212e-19
940.9913537512975 2.2768700614064947e-19
941.1038095171014 2.276438613922853e-19
941.2162641565749 2.1946601561968556e-19
941.3287176697291 1.4120304468083537e-19
941.4411700565755 2.1992868671279307e-19
941.5536213171251 2.2748484764793524e-19
941.6660714513895 2.0652182324621506e-19
941.7785204593798 2.284009195754008e-19
941.8909683411073 2.269966706654766e-19
942.0034150965834 1.2497220563815355e-19
942.1158607258192 2.2453206498716e-19
942.2283052288261 2.281764480425473e-19
942.3407486056152 2.0989366995106464e-19
942.4531908561979 1.0422727207625978e-19
942.5656319805855 2.277026737085362e-19
942.6780719787894 2.2743320706600597e-19
942.7905108508206 2.2268175166398824e-19
942.9029485966906 1.4685290373086155e-19
943.0153852164107 1.7483328897197394e-19
943.127820709992 1.5339936859934074e-19
943.2402550774459 2.1384584866522087e-19
943.3526883187836 1.6181890538854747e-19
943.4651204340165 2.245624033471746e-19
943.5775514231558 2.2620871621089747e-19
943.6899812862127 2.280456047363051e-19
943.8024100231987 2.2755324652690726e-19
943.9148386358687 2.223497131065169e-19
944.0272684018689 3.4746923488942025e-20
944.1396993212113 2.1562313329382169e-19
944.2521313939076 2.0111646591086554e-19
944.3645646199697 1.5997160719079537e-20
944.4769989994095 2.026247754517185e-19
944.5894345322386 6.614802129574348e-20
944.701871218469 1.7854542484242994e-19
944.8143090581127 2.17204839851189e-19
944.9267480511811 2.247577132894085e-19
945.0391881976864 2.281362251372141e-19
945.1516294976403 2.0731330532155893e-19
945.2640719510548 1.9470217603348458e-19
945.3765155579415 2.268839475094903e-19
945.4889603183123 2.2587210017432036e-19
945.601406232179 2.2158600095569684e-19
945.7138532995535 1.238926422681426e-19
945.8263015204477 2.0057236526451436e-19
945.9387508948732 1.9743052712859856e-19
946.0512014228422 2.2452662607116915e-19
946.1636531043662 2.1640172811324158e-19
946.276105939457 5.412639014432008e-20
946.3885599281268 3.433292765105213e-20
946.5010150703871 2.2187059977127443e-19
946.6134713662499 2.2516917393102744e-19
946.7259288157269 2.097630364005275e-19
946.83838741883 2.1065838047826116e-19
946.9508471755713 2.1051099818810668e-19
947.0633080859621 2.0473846374130723e-19
947.1757701500146 1.6393689081751562e-19
947.2882333677405 1.9946915863757387e-19
947.4006977391518 2.248044787668882e-19
947.5131632642602 2.2190998559451917e-19
947.6256299430776 2.23555192615279e-19
947.7380977756156 1.7497858973593414e-19
947.8505667618863 1.8232209832744916e-19
947.9630369019017 2.1792078251105186e-19
948.0755081956731 2.24928199477399e-19
948.1879806432128 2.1895071470434e-19
948.3004542445324 7.649869699978367e-20
948.4129289996438 4.2547760305925904e-20
948.5254049085588 1.8482533220836305e-19
948.6378819712894 2.1978347178227993e-19
948.7503601878474 2.179358087509691e-19
948.8628395582443 1.8669963654171425e-19
948.9753200824923 2.1005345916606803e-19
949.0878017606032 2.2546417300803413e-19
949.2002845925887 2.239505456584098e-19
949.3127685784606 2.251372425821599e-19
949.425253718231 2.1355140804291545e-19
949.5377400119116 2.0818983187569118e-19
949.6502274595141 1.2887292880531576e-19
949.7627160610506 2.0245646919923756e-19
949.8752058165326 2.1521180665262302e-19
949.9876967259722 1.0526636825494238e-19
950.1001887893811 2.1802703139530555e-19
950.2126820067713 1.7476975866150387e-19
950.3251763781545 7.712924819847086e-20
950.4376719035427 7.841628311642374e-20
950.5501685829474 2.175601720654207e-19
950.6626664163808 2.2354913529770884e-19
950.7751654038545 2.2094620137009997e-19
950.8876655453805 2.2019645533253717e-19
951.0001668409705 2.232849984222958e-19
951.1126692906364 2.22052319799692e-19
951.22517289439 2.246873834039636e-19
951.3376776522433 1.9820329670545065e-19
951.4501835642079 2.248899492369623e-19
951.5626906302957 2.2213490453919577e-19
951.6751988505188 2.157247926643296e-19
951.7877082248888 2.2311716119778634e-19
951.9002187534176 1.9407776014697456e-19
952.012730436117 1.6054055807190225e-19
952.1252432729987 2.1728079212308627e-19
952.2377572640747 1.9995151706282553e-19
952.3502724093571 2.1664877194690387e-19
952.4627887088573 5.980614068551822e-20
952.5753061625874 2.0992301223383126e-19
952.687824770559 2.205790740347293e-19
952.8003445327843 1.9287454548564664e-19
952.9128654492748 2.22652594236595e-19
953.0253875200426 1.8378865502968287e-19
