
|   double|   double|  double|double|
|      deg|      deg|        |      |
|     null|     null|    null|  null|
 28.935086 61.812504      1.0    1.0 
 30.281167 62.669612      1.0    1.0 
  28.87497 62.042127      1.0    1.0 
 28.870963 62.026876      1.0    1.0 
 30.373185 62.670298      1.0    1.0 
 29.147646 62.402109      1.0    1.0 
 28.908176 61.849183      1.0    1.0 
 29.676597 62.606747      1.0    1.0 
 29.822765 62.635214      1.0    1.0 
 29.702105 62.613003      1.0    1.0 
 28.867094 61.976568      1.0    1.0 
 29.879897 62.644928      1.0    1.0 
 28.967774 62.257226      1.0    1.0 
 28.937088 61.794298      1.0    1.0 
 29.060362 62.345929      1.0    1.0 
 28.870693 61.941056      1.0    1.0 
 28.869119 62.069108      1.0    1.0 
 30.192524 62.672704      1.0    1.0 
 29.054078 62.342292      1.0    1.0 
  29.02239 62.315926      1.0    1.0 
 30.366398 62.674638      1.0    1.0 
 30.307188  62.67553      1.0    1.0 
 30.507872 62.668783      1.0    1.0 
 29.706758 62.617862      1.0    1.0 
 28.888184 62.146061      1.0    1.0 
 29.350466 62.513841      1.0    1.0 
 29.692888 62.616298      1.0    1.0 
 28.931941 62.226731      1.0    1.0 
 30.375942 62.678576      1.0    1.0 
 28.885842  61.86111      1.0    1.0 
 29.880529 62.651517      1.0    1.0 
 29.551498  62.58492      1.0    1.0 
 29.425095 62.545523      1.0    1.0 
 30.630733   62.6632      1.0    1.0 
 28.897243 61.833486      1.0    1.0 
 29.412469 62.542305      1.0    1.0 
 28.851552 62.058224      1.0    1.0 
 28.989834 62.300736      1.0    1.0 
 29.833641 62.646611      1.0    1.0 
 29.806537 62.642433      1.0    1.0 
 30.287541 62.682248      1.0    1.0 
 30.629683 62.664934      1.0    1.0 
 30.517043 62.674879      1.0    1.0 
 29.032407  62.34179      1.0    1.0 
 30.257447 62.683311      1.0    1.0 
 28.850566  61.93959      1.0    1.0 
 30.019554 62.672022      1.0    1.0 
 28.860376 61.897911      1.0    1.0 
 28.892111 61.828294      1.0    1.0 
 29.352727 62.523987      1.0    1.0 
 28.896652 62.194504      1.0    1.0 
 28.844903 62.069339      1.0    1.0 
 30.608666 62.670738      1.0    1.0 
 29.295633 62.501817      1.0    1.0 
 30.592411 62.672457      1.0    1.0 
 29.653805 62.617447      1.0    1.0 
 28.867312 62.145622      1.0    1.0 
 30.335928 62.686537      1.0    1.0 
 29.577521 62.599181      1.0    1.0 
 30.525701 62.678944      1.0    1.0 
 30.341523 62.686865      1.0    1.0 
 29.785777 62.644783      1.0    1.0 
 28.910686 61.788812      1.0    1.0 
 30.490931 62.682164      1.0    1.0 
 29.750523 62.638932      1.0    1.0 
 29.209666 62.466217      1.0    1.0 
 29.689403 62.628717      1.0    1.0 
 28.946807 62.275925      1.0    1.0 
 30.586644 62.677423      1.0    1.0 
 30.423788 62.687974      1.0    1.0 
 30.306033 62.690371      1.0    1.0 
 30.163856 62.687868      1.0    1.0 
 29.565149 62.600679      1.0    1.0 
 30.402922 62.689409      1.0    1.0 
 29.500783 62.582861      1.0    1.0 
 30.189723 62.690152     12.0    1.0 
  30.30412 62.692139      1.0    1.0 
  28.83444 62.086594      1.0    1.0 
 28.842756 62.115491      1.0    1.0 
 29.271962 62.500487      1.0    1.0 
 30.487407 62.687594      1.0    1.0 
 29.372302 62.542361      1.0    1.0 
 28.968136 62.306052      1.0    1.0 
 28.864511 61.844232      1.0    1.0 
 28.888561 61.802321      1.0    1.0 
 29.348307 62.534328      1.0    1.0 
  28.85777 62.160389      1.0    1.0 
 30.065074 62.685562      1.0    1.0 
 30.571588 62.682895      1.0    1.0 
 29.986723 62.679395      1.0    1.0 
 30.290307 62.694772      1.0    1.0 
 29.390287 62.551122      1.0    1.0 
 28.820049 62.029861      1.0    1.0 
 29.653114 62.626829      1.0    1.0 
 28.819039 61.960114      1.0    1.0 
  30.58787 62.684679      1.0    1.0 
 30.079358 62.690265      1.0    1.0 
 28.814626 62.038396      1.0    1.0 
 28.816921 62.058511      1.0    1.0 
 28.969557 62.319687      1.0    1.0 
 29.579069  62.61325      1.0    1.0 
 28.839082 62.143308      3.0    1.0 
 30.118704 62.694091      1.0    1.0 
 29.826032 62.664148      1.0    1.0 
 29.746305 62.650957      1.0    1.0 
 28.863659  62.19531      1.0    1.0 
 30.586846 62.687292      1.0    1.0 
 28.816612 61.933281      1.0    1.0 
 29.399014 62.561707      1.0    1.0 
 30.247343  62.70086      1.0    1.0 
 29.916778 62.678511      1.0    1.0 
  28.91841 62.275161      1.0    1.0 
 28.815386 62.096638      1.0    1.0 
 28.809244  62.07176      1.0    1.0 
 28.802935 61.994679      1.0    1.0 
 30.038387 62.692656      1.0    1.0 
 28.849929 62.185038      1.0    1.0 
 28.961754 62.324024      1.0    1.0 
 29.219923 62.492929      1.0    1.0 
 28.840855 61.841823      1.0    1.0 
 28.994327 62.355779      1.0    1.0 
 30.581455 62.693481      1.0    1.0 
 30.476984 62.700885      1.0    1.0 
 29.579211 62.621271      1.0    1.0 
 30.482631 62.700986      1.0    1.0 
 28.931033 62.300278      1.0    1.0 
 28.952106 62.321271      1.0    1.0 
 30.564553 62.696238      1.0    1.0 
 30.536994 62.698374      1.0    1.0 
 28.808074 61.909559      1.0    1.0 
 30.344092 62.707087      1.0    1.0 
 28.806659 62.103159      1.0    1.0 
 30.106906 62.701763      1.0    1.0 
 30.124879 62.702908      1.0    1.0 
 30.575928  62.69631      1.0    1.0 
 28.792247 61.985881      1.0    1.0 
 28.818026 61.875384      1.0    1.0 
 30.065521 62.700168      1.0    1.0 
 29.011767 62.375278      1.0    1.0 
 28.793863 62.063253      1.0    1.0 
 30.483171 62.704374      1.0    1.0 
 29.666214 62.645823      1.0    1.0 
 28.799567 62.099054      1.0    1.0 
 30.054651 62.701033      1.0    1.0 
 28.789718 62.050509      1.0    1.0 
 28.795549 62.084366      1.0    1.0 
 29.960223 62.692721      1.0    1.0 
 30.220178 62.710572      1.0    1.0 
 29.137133 62.461919      1.0    1.0 
 28.792273 62.097618      1.0    1.0 
 30.051114 62.704246      1.0    1.0 
 30.496553 62.708012      1.0    1.0 
 29.477171 62.602772      1.0    1.0 
 28.785418 62.073001      1.0    1.0 
 29.934404 62.694666      1.0    1.0 
  30.24417 62.714884      1.0    1.0 
 29.216244 62.507315      1.0    1.0 
 30.227959 62.714942      1.0    1.0 
 30.109789 62.710268      1.0    1.0 
 30.370988  62.71627      1.0    1.0 
  29.78958 62.676835      1.0    1.0 
 30.173577 62.715391      1.0    1.0 
 29.611428 62.642945      1.0    1.0 
 29.303537 62.548628      1.0    1.0 
 29.641279 62.650184      1.0    1.0 
 28.832094 61.801551      1.0    1.0 
 30.493153 62.713787      1.0    1.0 
 28.802159 61.854591      1.0    1.0 
 28.823057 62.200942      1.0    1.0 
 29.780744 62.679319      1.0    1.0 
 29.938746 62.701551      1.0    1.0 
 29.557373 62.634266      1.0    1.0 
 29.107075 62.460995      1.0    1.0 
 28.790233 62.147874      1.0    1.0 
 28.770481 62.091524      1.0    1.0 
 29.831416 62.689912      1.0    1.0 
 29.253536  62.53559      1.0    1.0 
 30.405837 62.722768      1.0    1.0 
 28.769489 62.102417      1.0    1.0 
 30.506334 62.718567      1.0    1.0 
 28.757367 61.969063      1.0    1.0 
 29.328261 62.567402      1.0    1.0 
 30.089736 62.719057      1.0    1.0 
 28.879282 62.293541      1.0    1.0 
 29.928806 62.705439      1.0    1.0 
 29.160579 62.495934      1.0    1.0 
 30.134542 62.722259      1.0    1.0 
 29.992044 62.712282      1.0    1.0 
 30.337724 62.726743      1.0    1.0 
 28.765751 62.107672      1.0    1.0 
 29.696454 62.671014      1.0    1.0 
 30.074719 62.720053      1.0    1.0 
 28.777962 61.863834      1.0    1.0 
  28.76191 62.108941      1.0    1.0 
 30.051111 62.719817      1.0    1.0 
 29.952621  62.71134      1.0    1.0 
  28.76969 62.140915      1.0    1.0 
 29.622932 62.659586      1.0    1.0 
 28.978458 62.392831      1.0    1.0 
 28.750761 61.934767      1.0    1.0 
 30.485434 62.726274      1.0    1.0 
 30.227699 62.730843      1.0    1.0 
 30.172026 62.729249      1.0    1.0 
 28.748376 61.939124      1.0    1.0 
 30.444177 62.729199      2.0    1.0 
 28.741208 62.043053      1.0    1.0 
 30.520312 62.725837      1.0    1.0 
 30.536978 62.724726      1.0    1.0 
 28.882607 62.314908      1.0    1.0 
 30.436647 62.730471      1.0    1.0 
 30.139095 62.729462      1.0    1.0 
 28.827339 62.255891      1.0    1.0 
 30.368621 62.733815      1.0    1.0 
 29.553181 62.647747      1.0    1.0 
 30.355463 62.734644      1.0    1.0 
 30.551432 62.726389      1.0    1.0 
 30.428908 62.733277      1.0    1.0 
 28.731864 62.009461      1.0    1.0 
  30.50626 62.730953      1.0    1.0 
 28.747142 61.898756      1.0    1.0 
  28.83803  62.27698      1.0    1.0 
 28.733204 61.943966      1.0    1.0 
 29.949592 62.720668      1.0    1.0 
 28.820737 62.260083      1.0    1.0 
 28.784445 61.808106      1.0    1.0 
 29.915875 62.717998      1.0    1.0 
 30.455382 62.736334      1.0    1.0 
 28.740318 61.901708      1.0    1.0 
 30.126652 62.736011      1.0    1.0 
 29.227532 62.548375      1.0    1.0 
 28.735075 62.110196      1.0    1.0 
 30.107974 62.736878      1.0    1.0 
 28.723539 62.076196      1.0    1.0 
 28.749052 62.157377      1.0    1.0 
 29.312249 62.584395      1.0    1.0 
 29.395756 62.613205      1.0    1.0 
 29.578956 62.664647      1.0    1.0 
 28.774474 62.211306      1.0    1.0 
 30.378566 62.743486      1.0    1.0 
 28.889048 62.349218      1.0    1.0 
 29.324507 62.592212      1.0    1.0 
 28.807264 62.264059      1.0    1.0 
 29.734391 62.699597      1.0    1.0 
 30.468018 62.743343      1.0    1.0 
 28.797946 62.257792      1.0    1.0 
 30.179398 62.746407      1.0    1.0 
 28.806079 62.271055      1.0    1.0 
 30.285813 62.749601      1.0    1.0 
  28.76521 61.801478      1.0    1.0 
 29.790568 62.711761      1.0    1.0 
 29.537054 62.661037      1.0    1.0 
 29.591904 62.674719      1.0    1.0 
 30.294912 62.751091      1.0    1.0 
  28.70071 61.975649      1.0    1.0 
 28.734921 62.169139      1.0    1.0 
 28.702149 62.063034      1.0    1.0 
 30.536208 62.744408      1.0    1.0 
 29.897123 62.729494      1.0    1.0 
 29.309155 62.596601      1.0    1.0 
 29.528751 62.663355      1.0    1.0 
 28.732359 62.172984      1.0    1.0 
 28.698017 61.953941      1.0    1.0 
 28.730058 61.849182      1.0    1.0 
 30.030063 62.743749      1.0    1.0 
 30.486059 62.749402      1.0    1.0 
 28.765263 62.235957      1.0    1.0 
 29.385752 62.624866      1.0    1.0 
 28.757669 62.225261      1.0    1.0 
 28.864122 62.351491      1.0    1.0 
 29.995627 62.743578      1.0    1.0 
 28.691218 61.954275      1.0    1.0 
 29.604296 62.685239      1.0    1.0 
 30.087222 62.751344      1.0    1.0 
  30.32506 62.757964      1.0    1.0 
 29.565952 62.677575      1.0    1.0 
 28.695618 61.917505      1.0    1.0 
 28.699272 62.115663      1.0    1.0 
 29.831941 62.727302      1.0    1.0 
 29.938829 62.740375      1.0    1.0 
 29.386325 62.629805      1.0    1.0 
  29.64762 62.697456      1.0    1.0 
 29.189261 62.558436     11.0    1.0 
 30.371458 62.760429      1.0    1.0 
 29.383377 62.631831      1.0    1.0 
 30.132348 62.758079      1.0    1.0 
 28.746386 62.231946      1.0    1.0 
 28.690098 62.116796      1.0    1.0 
 28.708008 61.853423      1.0    1.0 
 28.780888 62.281026      1.0    1.0 
  28.70629 61.855184      1.0    1.0 
 30.112825 62.758881      1.0    1.0 
 28.925209 62.417252      1.0    1.0 
  30.38614 62.763977      1.0    1.0 
 30.454545 62.761763      1.0    1.0 
 28.701539 61.856908      1.0    1.0 
 28.671812 61.962181      1.0    1.0 
 30.067436  62.75841      2.0    1.0 
 28.721291 61.813395      1.0    1.0 
 28.665878 61.987157      1.0    1.0 
 30.411615 62.766141      1.0    1.0 
 28.666512 61.952756      1.0    1.0 
 29.531678 62.681768      1.0    1.0 
 30.448241 62.767137      1.0    1.0 
 28.710729 62.200794      1.0    1.0 
 29.323388 62.622968      1.0    1.0 
 30.073514 62.763753      1.0    1.0 
 30.314373 62.771207      1.0    1.0 
 29.517685  62.68042      1.0    1.0 
   28.6637 61.932692      1.0    1.0 
 28.683725 61.866437      1.0    1.0 
 28.778993 62.303015      1.0    1.0 
 28.655308 61.982801      1.0    1.0 
 30.327122 62.772631      1.0    1.0 
 28.884084 62.402525      1.0    1.0 
 28.712136 62.217098      1.0    1.0 
 30.258601 62.774029      1.0    1.0 
 29.854593 62.746767      1.0    1.0 
 29.870658 62.749034      1.0    1.0 
 28.663016 61.903367      1.0    1.0 
 28.861755 62.389912      1.0    1.0 
 28.655615 61.930345      1.0    1.0 
  29.82056 62.743802      1.0    1.0 
 28.653682 61.933231      1.0    1.0 
 28.686721 61.836306      1.0    1.0 
 28.662974 61.895083      1.0    1.0 
 28.689611 61.828424      1.0    1.0 
 28.777905 62.315208      1.0    1.0 
   29.2223  62.59485      1.0    1.0 
 29.668561 62.720665      1.0    1.0 
 30.395153 62.776737      1.0    1.0 
 28.819117 62.357575      1.0    1.0 
 29.859517 62.751107      1.0    1.0 
 30.033471 62.768518      1.0    1.0 
  30.50888 62.772444      1.0    1.0 
 29.880768 62.754429      1.0    1.0 
 28.647291 61.935753      1.0    1.0 
 29.996921 62.767579      1.0    1.0 
 29.652615 62.720667      1.0    1.0 
 29.175368 62.579834      1.0    1.0 
 28.645437   61.9294      1.0    1.0 
 29.133032 62.561844      1.0    1.0 
 28.676572 62.183826      1.0    1.0 
 28.701393 61.789657      1.0    1.0 
 28.663334 61.862586      1.0    1.0 
 28.638019 61.946382      1.0    1.0 
 29.816187 62.749986      1.0    1.0 
 28.680286 62.197981      1.0    1.0 
 28.650195   61.8903      1.0    1.0 
 29.225721 62.604191      1.0    1.0 
 28.865495 62.408707      1.0    1.0 
 28.688258 61.801383      1.0    1.0 
  28.63622 62.086209      1.0    1.0 
 29.615997 62.717818      1.0    1.0 
 28.662319 62.167795      1.0    1.0 
 28.663388 62.171201      1.0    1.0 
 30.409329 62.783688      1.0    1.0 
 28.843348 62.394391      1.0    1.0 
 30.442398 62.783044      1.0    1.0 
 29.220377 62.605164      1.0    1.0 
 29.599596 62.716937      1.0    1.0 
 28.632606 61.925169      1.0    1.0 
 29.486215 62.690908      1.0    1.0 
 29.238863 62.614331      1.0    1.0 
 28.643041 62.135554      1.0    1.0 
 30.325141 62.787808      1.0    1.0 
 28.630221 61.928716      1.0    1.0 
 29.361922 62.656796      1.0    1.0 
 29.283877 62.631222      1.0    1.0 
 28.620252 62.026829      1.0    1.0 
 28.857474 62.412753      1.0    1.0 
  30.45266 62.786438      1.0    1.0 
  28.64137 61.878352      1.0    1.0 
 30.291242 62.789658     10.0    1.0 
 29.773087 62.751305      1.0    1.0 
 29.786616 62.753521      1.0    1.0 
 30.151025 62.787311      2.0    1.0 
 30.395371 62.789586      1.0    1.0 
 28.845291 62.406682      1.0    1.0 
 28.637427 62.140297      1.0    1.0 
 29.093837 62.558078      1.0    1.0 
 28.802206 62.371692      1.0    1.0 
 28.618454 62.076862      1.0    1.0 
 30.340574 62.792239      1.0    1.0 
 30.253939 62.792304      1.0    1.0 
 30.377973  62.79223      1.0    1.0 
  30.39682 62.791804      1.0    1.0 
 30.446356 62.790497      1.0    1.0 
 30.327649 62.793546      1.0    1.0 
 29.969552 62.779065      1.0    1.0 
 29.541738 62.712425      1.0    1.0 
 28.622945 61.899402      1.0    1.0 
 29.810103 62.762019      1.0    1.0 
 28.630761 61.868467      9.0    1.0 
 28.827736 62.403855      1.0    1.0 
 29.453941  62.69325      1.0    1.0 
 28.603455 62.036228      1.0    1.0 
 29.145098 62.589972      1.0    1.0 
 30.220017 62.798034      1.0    1.0 
 29.590799 62.728092      1.0    1.0 
 29.532156 62.716022      1.0    1.0 
 28.662211 61.788564      1.0    1.0 
 28.640592 61.826174      1.0    1.0 
 30.458392 62.797008      1.0    1.0 
 30.178174 62.798507      1.0    1.0 
 28.812829 62.399996      1.0    1.0 
 28.776267 62.369787      1.0    1.0 
 28.601155 61.921728      1.0    1.0 
 28.591837 61.977898      1.0    1.0 
 29.999178 62.791559      1.0    1.0 
 29.623286 62.740125      1.0    1.0 
 28.751998 62.353199      1.0    1.0 
 29.173817 62.611029      1.0    1.0 
 28.637475 62.205734      1.0    1.0 
 30.244528 62.804425      1.0    1.0 
 28.598007 61.912586      1.0    1.0 
  28.76238 62.366399      1.0    1.0 
 29.494716 62.713886      1.0    1.0 
 29.192862 62.620306      1.0    1.0 
 29.984694 62.792584      1.0    1.0 
 28.591758 62.091392      1.0    1.0 
 28.706621 62.309755      1.0    1.0 
 29.513396 62.719123      1.0    1.0 
 28.583741 61.972486      1.0    1.0 
 28.647041 61.786932      1.0    1.0 
 29.178328 62.616626      1.0    1.0 
 28.599805 61.887155      1.0    1.0 
 28.629677 62.203687      1.0    1.0 
 29.633642 62.746273      1.0    1.0 
 28.655184 62.246991      1.0    1.0 
 29.542441 62.727306      1.0    1.0 
 30.213287 62.807038      1.0    1.0 
 28.793257 62.399566      1.0    1.0 
 29.977127 62.794789      1.0    1.0 
 28.601697  61.87332      1.0    1.0 
 30.314089 62.809069      1.0    1.0 
 29.192361 62.625569      1.0    1.0 
 29.844437 62.782239      1.0    1.0 
 29.519499 62.725018      1.0    1.0 
 28.741888 62.358549      1.0    1.0 
 29.560994 62.735131      1.0    1.0 
 30.342193 62.811545      1.0    1.0 
 28.752831 62.374854      1.0    1.0 
 30.321369 62.813357      1.0    1.0 
 28.592302 62.152101      1.0    1.0 
 28.630727 62.232303      1.0    1.0 
 28.646911 62.262862      1.0    1.0 
 28.744661 62.375257      1.0    1.0 
 29.934544 62.799772      1.0    1.0 
 30.197691 62.816205      1.0    1.0 
 28.955181 62.526202      1.0    1.0 
 28.560842 62.059948      1.0    1.0 
 29.419552 62.708624      1.0    1.0 
 28.587246 61.859207      1.0    1.0 
 28.581334 62.149295      1.0    1.0 
 30.160941 62.816061      1.0    1.0 
 28.559727 61.946234      1.0    1.0 
 29.975107 62.805579      1.0    1.0 
 28.564994 61.915397      1.0    1.0 
 29.649063 62.763404      1.0    1.0 
  28.55446 61.960136      1.0    1.0 
 29.583338 62.750779      1.0    1.0 
 28.578098 62.155044      1.0    1.0 
  28.71958 62.364353      1.0    1.0 
 28.558044 62.101946      1.0    1.0 
 30.443651 62.820408      1.0    1.0 
 30.046872 62.814975      1.0    1.0 
  29.18943 62.641919      1.0    1.0 
 29.585397 62.754203      1.0    1.0 
 28.690434 62.337553      1.0    1.0 
 28.803921 62.439044      1.0    1.0 
 29.837039 62.795726      1.0    1.0 
 30.248758 62.824066      1.0    1.0 
 28.608691 61.788083      1.0    1.0 
 28.561666 62.134649      1.0    1.0 
 28.784291 62.426891      1.0    1.0 
 28.549364 61.932662      1.0    1.0 
 28.544227 62.065686      1.0    1.0 
  28.63329 62.276346      1.0    1.0 
 28.552759 61.907364      1.0    1.0 
 28.613283 62.248998      1.0    1.0 
 29.787757 62.792267      1.0    1.0 
 28.541814  61.95498      1.0    1.0 
  28.63374 62.280809      1.0    1.0 
 29.813979 62.796566      1.0    1.0 
 30.103741 62.822916      1.0    1.0 
 28.639212 62.288898      1.0    1.0 
 28.716817 62.374789      1.0    1.0 
 28.543083  62.09169      1.0    1.0 
 28.550645 62.123176      1.0    1.0 
 29.822074 62.798711      1.0    1.0 
 29.423974 62.722993      1.0    1.0 
 28.533063 61.983672      1.0    1.0 
 28.554229 61.878372      1.0    1.0 
 29.626607 62.770236      1.0    1.0 
  30.41889 62.829751      1.0    1.0 
 28.640652 62.301317      1.0    1.0 
 30.206741 62.831237      1.0    1.0 
 29.367135 62.711816      1.0    1.0 
   29.4489 62.734044      1.0    1.0 
 28.601034 62.253214      1.0    1.0 
 29.204013 62.660732      1.0    1.0 
